Reaction_type,P,S1,S2,pred_best_methods,pred_best_methods_str,pred_best_score,error,pred_AM-I_P,pred_AM-I_S1,pred_AM-I_S2,pred_AM-II_P,pred_AM-II_S1,pred_AM-II_S2,pred_score_AM-I,pred_score_AM-II,pred_score_AM-III,pred_score_AM-IV,pred_score_AM-V,pred_score_AM-VI,pred_AM-IV_P,pred_AM-IV_S1,pred_AM-IV_S2,pred_AM-III_P,pred_AM-III_S1,pred_AM-III_S2,pred_AM-VI_P,pred_AM-VI_S1,pred_AM-VI_S2,pred_AM-V_P,pred_AM-V_S1,pred_AM-V_S2
acylation,CC(C)(C(=O)NCc1ccc2c(c1)OCO2)c1ccccc1,NCc1ccc2c(c1)OCO2,CC(C)(C(=O)O)c1ccccc1,"['AM-I', 'AM-III']","AM-I, AM-III",1.0,,75.84672840467178,47.251743787512765,63.57134582952409,,,,1.0,0.7271573745016413,1.0,0.8533193034715916,0.7360005693222831,0.8545829735223469,,,,88.73585121441607,64.35605136879553,74.84427455718492,,,,,,
acylation,O=C(Cc1ccc2c(c1)C(=O)c1ccccc1CO2)NCc1ccc2c(c1)OCO2,NCc1ccc2c(c1)OCO2,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,['AM-III'],AM-III,1.0,,,,,,,,0.796150965109796,0.6383891760063192,1.0,0.6133946187927573,0.5801282728239832,0.8101912248225281,,,,88.1233248768632,64.35605136879553,77.50995138791959,,,,,,
acylation,CC(C(=O)NCc1cccc2ccccc12)c1ccc(CC2CCCC2=O)cc1,NCc1cccc2ccccc12,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,"['AM-I', 'AM-VI']","AM-I, AM-VI",1.0,,80.47644340919264,54.207061947809095,65.52475958401514,,,,1.0,0.8343900268709552,0.9683064769884767,0.9172440190444243,0.7446835842790147,1.0,,,,,,,84.25376872925,62.528144029873744,71.64438922949141,,,
acylation,O=C(NCc1cccc2ccccc12)C(c1ccccc1)c1ccccc1,NCc1cccc2ccccc12,O=C(O)C(c1ccccc1)c1ccccc1,['AM-I'],AM-I,1.0,,89.43193405735224,54.207061947809095,71.03771994053693,,,,1.0,0.8432494440572132,0.9792874581026727,0.9697686863270264,0.6462146903689249,0.9973838882227999,,,,,,,,,,,,
acylation,O=C(Cc1ccc2c(c1)OCO2)NCc1cccc2ccccc12,NCc1cccc2ccccc12,O=C(O)Cc1ccc2c(c1)OCO2,['AM-III'],AM-III,1.0,,,,,,,,0.9734871849262936,0.743666097796986,1.0,0.8319109002664359,0.6701961203149649,0.9601732018496308,,,,87.17305050131878,76.68105494498994,65.99901128887055,,,,,,
acylation,CCc1cccc(NC(=O)Cc2ccc3c(c2)OCO3)c1,CCc1cccc(N)c1,O=C(O)Cc1ccc2c(c1)OCO2,['AM-III'],AM-III,1.0,,,,,,,,0.9663038555239548,0.8771726374867741,1.0,0.8231671834769638,0.6468319164464538,0.9718506473823404,,,,89.408816344001,78.72893367814999,65.99901128887055,,,,,,
acylation,O=C(Cc1cc(F)cc(F)c1)Nc1ccc2c(c1)OCCO2,Nc1ccc2c(c1)OCCO2,O=C(O)Cc1cc(F)cc(F)c1,['AM-I'],AM-I,1.0,,77.60280887573232,45.66007827432832,63.179183723934656,,,,1.0,0.7392593365931894,0.9784236308518277,0.7574473737794183,0.7283310473348426,0.969919891019287,,,,,,,,,,,,
acylation,O=C(Cc1ccc2c(c1)OCO2)Nc1ccc2c(c1)OCCO2,Nc1ccc2c(c1)OCCO2,O=C(O)Cc1ccc2c(c1)OCO2,['AM-I'],AM-I,1.0,,68.55866440589895,45.66007827432832,58.30749372218816,,,,1.0,0.782981898761713,0.966895387424181,0.7248917491211411,0.5993048000446559,0.9231344857637108,,,,,,,,,,,,
acylation,CC(NC(=O)c1ccc2c(c1)OCCO2)c1cccc2ccccc12,C[C@H](N)c1cccc2ccccc12,O=C(O)c1ccc2c(c1)OCCO2,"['AM-I', 'AM-III']","AM-I, AM-III",1.0,,78.13709061682461,65.40933584669813,54.08604165232671,,,,1.0,0.6109510503001598,1.0,0.8074870984265458,0.3906176404156342,0.980245362267814,,,,90.59070796611954,78.75112422633853,61.94039416021309,,,,,,
acylation,Cc1ccc(NC(=O)c2cc3ccccc3s2)nc1,Cc1ccc(N)nc1,O=C(O)c1cc2ccccc2s1,['AM-III'],AM-III,1.0,,,,,,,,0.6331560118924486,0.8995594897215742,1.0,0.6399512918202981,0.9579658816166814,0.9896460203984965,,,,87.1479748866264,56.95386400453171,76.04643759265659,,,,,,
acylation,Cc1ccc(NC(=O)Cc2ccc([N+](=O)[O-])cc2)cc1,Cc1ccc(N)cc1,O=C(O)Cc1ccc([N+](=O)[O-])cc1,['AM-I'],AM-I,1.0,,76.44364627382478,48.15941585632005,62.35429331090645,,,,1.0,0.8270714076474556,0.9892848659065009,0.9002214234341362,0.6905731519010689,0.9546259519354969,,,,,,,,,,,,
acylation,COc1ncc(Br)cc1C(=O)Nc1ccc(C)cc1,Cc1ccc(N)cc1,COc1ncc(Br)cc1C(=O)O,['AM-I'],AM-I,1.0,,83.35106928753011,48.15941585632005,63.57624576282906,,,,1.0,0.9718936822456279,0.989717846780994,0.9659149153225307,0.528801389655152,0.9737714357211992,,,,,,,,,,,,
acylation,Cc1ccc(NC(=O)C2Cc3ccccc3C2)cc1,Cc1ccc(N)cc1,O=C(O)C1Cc2ccccc2C1,['AM-I'],AM-I,1.0,,79.56881371879578,48.15941585632005,63.76200683736693,,,,1.0,0.8165638026572398,0.9737542507672045,0.8722979938338209,0.6037793586700977,0.9625368457764792,,,,,,,,,,,,
acylation,Cc1ccc(NC(=O)c2cc3ccccc3s2)cc1,Cc1ccc(N)cc1,O=C(O)c1cc2ccccc2s1,['AM-I'],AM-I,1.0,,83.66767609493843,48.15941585632005,65.32554216135341,,,,1.0,0.8547458429618269,0.9656035626338043,0.9545242203011856,0.7644830195716841,0.9758323785598554,,,,,,,,,,,,
acylation,COc1ccc(NC(=O)c2cc(C)nc(Cl)c2)cn1,COc1ccc(N)cn1,Cc1cc(C(=O)O)cc(Cl)n1,['AM-I'],AM-I,1.0,,69.00025355512064,37.3584481987548,54.618066177303135,,,,1.0,0.7876812045764169,0.9771287860128467,0.9043396116099459,0.7321213164880147,0.9130209396230519,,,,,,,,,,,,
acylation,COc1ccc(NC(=O)c2cc(F)ccc2C)cn1,COc1ccc(N)cn1,Cc1ccc(F)cc1C(=O)O,['AM-I'],AM-I,1.0,,72.57431555165584,37.3584481987548,56.99967862699924,,,,1.0,0.7057412717242915,0.9859731776044748,0.762554490484297,0.9452185530236846,0.9195790759401816,,,,,,,,,,,,
acylation,COc1ccc(NC(=O)c2ccc(Br)s2)cn1,COc1ccc(N)cn1,O=C(O)c1ccc(Br)s1,"['AM-I', 'AM-III']","AM-I, AM-III",1.0,,73.42960876087696,37.3584481987548,62.85291497902104,,,,1.0,0.6380072579052611,1.0,0.8503629843876708,0.9671741951198106,0.8885028235228452,,,,84.0090195791906,61.14871524369332,74.12157625602109,,,,,,
acylation,COc1ccc(NC(=O)C2Cc3ccccc3C2)cn1,COc1ccc(N)cn1,O=C(O)C1Cc2ccccc2C1,"['AM-I', 'AM-III']","AM-I, AM-III",1.0,,77.20765036581865,37.3584481987548,63.76200683736693,,,,1.0,0.6432889689442309,1.0,0.7511798404603043,0.8568454256938209,0.8506827634000333,,,,82.79099663267974,61.14871524369332,70.85406740236354,,,,,,
acylation,COc1ccc(NC(=O)c2cccc(-c3ccccc3)c2)cn1,COc1ccc(N)cn1,O=C(O)c1cccc(-c2ccccc2)c1,"['AM-III', 'AM-V']","AM-III, AM-V",1.0,,,,,,,,0.8448813437050007,0.6812309901853304,1.0,0.7977940666497096,1.0,0.9326678116264953,,,,90.88173580694604,61.14871524369332,79.8707742460771,,,,73.52608170617964,59.955287086975915,85.69139009608038
acylation,COc1ccc(NC(=O)c2cc3ccccc3s2)cn1,COc1ccc(N)cn1,O=C(O)c1cc2ccccc2s1,"['AM-I', 'AM-III']","AM-I, AM-III",1.0,,74.90992422863681,37.3584481987548,65.32554216135341,,,,1.0,0.6606842348881563,1.0,0.841994804450896,0.9523128802137568,0.9438396513507665,,,,86.39074279758586,61.14871524369332,76.04643759265659,,,,,,
acylation,COc1ncc(Br)cc1C(=O)Nc1cccc2ccc(C)nc12,Cc1ccc2cccc(N)c2n1,COc1ncc(Br)cc1C(=O)O,"['AM-I', 'AM-II']","AM-I, AM-II",1.0,,80.9038822790524,35.09189190224229,63.57624576282906,74.45002920329952,44.734753241421934,54.817211385422155,1.0,1.0,0.985078686086849,0.8816998881168934,0.7911929593998916,0.9655786539959188,,,,,,,,,,,,
acylation,Cc1ccc(CNC(=O)Cc2ccc([N+](=O)[O-])cc2)cc1,Cc1ccc(CN)cc1,O=C(O)Cc1ccc([N+](=O)[O-])cc1,['AM-I'],AM-I,1.0,,75.04080804669398,45.0875933616963,62.35429331090645,,,,1.0,0.7614362380796845,0.9748311320038325,0.8825466957282722,0.6971517348856091,0.9137798309049787,,,,,,,,,,,,
acylation,Cc1ccc(CNC(=O)c2ccc(Br)s2)cc1,Cc1ccc(CN)cc1,O=C(O)c1ccc(Br)s1,['AM-I'],AM-I,1.0,,80.53078822844628,45.0875933616963,62.85291497902104,,,,1.0,0.7942213038001661,0.9709433697531606,0.9591568396769067,0.7330652520293325,0.9882819615959249,,,,,,,,,,,,
acylation,Cc1ccc(CNC(=O)c2cc3ccccc3s2)cc1,Cc1ccc(CN)cc1,O=C(O)c1cc2ccccc2s1,['AM-I'],AM-I,1.0,,81.95978978955395,45.0875933616963,65.32554216135341,,,,1.0,0.7839411187359073,0.9800572965364727,0.9543342816820085,0.7162279506897656,0.9892011632887115,,,,,,,,,,,,
acylation,O=C(NCc1ccc(F)cc1F)c1cnccn1,NCc1ccc(F)cc1F,O=C(O)c1cnccn1,['AM-I'],AM-I,1.0,,62.63233494223556,49.9631457228909,35.63748838811979,,,,1.0,0.7355252088584172,0.7987354636686085,0.7159104689114151,0.6332810856746294,0.79705821349694,,,,,,,,,,,,
acylation,COc1ncc(Br)cc1C(=O)NCc1ccc(F)cc1F,NCc1ccc(F)cc1F,COc1ncc(Br)cc1C(=O)O,"['AM-I', 'AM-III']","AM-I, AM-III",1.0,,83.7205388738875,49.9631457228909,63.57624576282906,,,,1.0,0.8621156579700089,1.0,0.9702502134083448,0.44235762891464114,0.9676476457546053,,,,97.20925920405324,70.12249019746181,81.13937440454305,,,,,,
acylation,O=C(NCc1ccc(F)cc1F)c1ccc(Br)s1,NCc1ccc(F)cc1F,O=C(O)c1ccc(Br)s1,['AM-I'],AM-I,1.0,,80.1650350581841,49.9631457228909,62.85291497902104,,,,1.0,0.7786823507130616,0.9763214302015117,0.9550114802102696,0.6948765601707401,0.9900858757595176,,,,,,,,,,,,
acylation,O=C(NCc1ccc(F)cc1F)c1cc2ccccc2o1,NCc1ccc(F)cc1F,O=C(O)c1cc2ccccc2o1,['AM-I'],AM-I,1.0,,79.99437348227549,49.9631457228909,62.248259691989226,,,,1.0,0.8261742260635406,0.959308315346612,0.8686767504287638,0.5092915541467413,0.9795036539179955,,,,,,,,,,,,
acylation,Cc1cc(C(=O)NCc2cccc3ccccc23)cc(Cl)n1,NCc1cccc2ccccc12,Cc1cc(C(=O)O)cc(Cl)n1,['AM-III'],AM-III,1.0,,,,,,,,0.9535227501595998,0.8647546742249811,1.0,0.8276168311859152,0.3729669922940968,0.9734462281944529,,,,92.39079767091258,76.68105494498994,65.31831484960654,,,,,,
acylation,O=C(NCc1cccc2ccccc12)c1cnccn1,NCc1cccc2ccccc12,O=C(O)c1cnccn1,['AM-I'],AM-I,1.0,,65.62835004973368,54.207061947809095,35.63748838811979,,,,1.0,0.7106053104110595,0.8230330230104457,0.745194678669569,0.7029213176892586,0.7915294436227385,,,,,,,,,,,,
acylation,Cc1ccc(F)cc1C(=O)NCc1cccc2ccccc12,NCc1cccc2ccccc12,Cc1ccc(F)cc1C(=O)O,['AM-III'],AM-III,1.0,,,,,,,,0.966410263415531,0.8435326512751248,1.0,0.9516494200109794,0.5958913183306354,0.9823215924729096,,,,92.99055852324676,76.68105494498994,67.1862503537584,,,,,,
acylation,O=C(NCc1cccc2ccccc12)c1cccc(-c2ccccc2)c1,NCc1cccc2ccccc12,O=C(O)c1cccc(-c2ccccc2)c1,"['AM-I', 'AM-VI']","AM-I, AM-VI",1.0,,90.93560561474234,54.207061947809095,73.64080769858012,,,,1.0,0.7683268387740501,0.9724892012362082,0.974159782093674,0.7999602122740483,1.0,,,,,,,90.06185765608333,62.528144029873744,71.73155804390379,,,
acylation,O=C(NCc1cccc2ccccc12)c1cc2ccccc2s1,NCc1cccc2ccccc12,O=C(O)c1cc2ccccc2s1,['AM-I'],AM-I,1.0,,85.58209308467409,54.207061947809095,65.32554216135341,,,,1.0,0.8921738164986373,0.9603911806455178,0.951617314042705,0.5455906046977215,0.9774783769020398,,,,,,,,,,,,
acylation,CC(=O)c1ccc(NC(=O)C2Cc3ccccc3C2)cc1,CC(=O)c1ccc(N)cc1,O=C(O)C1Cc2ccccc2C1,['AM-I'],AM-I,1.0,,73.83447054401346,46.49115479609975,63.76200683736693,,,,1.0,0.6995393643264283,0.9945610612625855,0.8344224372568978,0.6617398305272559,0.9451646165431182,,,,,,,,,,,,
acylation,CC(=O)c1ccc(NC(=O)c2cc(F)ccc2C)cc1,CC(=O)c1ccc(N)cc1,Cc1ccc(F)cc1C(=O)O,['AM-I'],AM-I,1.0,,72.81952081088332,46.49115479609975,56.99967862699924,,,,1.0,0.6236123723273304,0.977194503267296,0.8700263950648179,0.8433021275876875,0.9949318511754095,,,,,,,,,,,,
acylation,CC(=O)c1ccc(NC(=O)c2cc3ccccc3o2)cc1,CC(=O)c1ccc(N)cc1,O=C(O)c1cc2ccccc2o1,['AM-I'],AM-I,1.0,,78.64804514533763,46.49115479609975,62.248259691989226,,,,1.0,0.7418264130710934,0.9930191057526553,0.878631291311514,0.6536957867444105,0.9651188173357069,,,,,,,,,,,,
acylation,O=C(NCc1ccco1)C1Cc2ccccc2C1,NCc1ccco1,O=C(O)C1Cc2ccccc2C1,['AM-III'],AM-III,1.0,,,,,,,,0.9498867145162383,0.7179519221616498,1.0,0.7730802263902397,0.7794075813349574,0.8314811664982844,,,,81.90000477798645,54.512652555940804,70.85406740236354,,,,,,
acylation,Cc1cc(C)c(C(=O)NCc2ccc(Cl)cc2)c(C)c1,NCc1ccc(Cl)cc1,Cc1cc(C)c(C(=O)O)c(C)c1,['AM-I'],AM-I,1.0,,85.0479738501804,53.41115186721401,67.58545910370532,,,,1.0,0.9633515011692636,0.9673846627679833,0.9518217925147906,0.7421418534332697,0.9732066621982466,,,,,,,,,,,,
acylation,O=C(NCc1ccc(Cl)cc1)c1ccc2nccnc2c1,NCc1ccc(Cl)cc1,O=C(O)c1ccc2nccnc2c1,['AM-I'],AM-I,0.9775647544023646,,64.94313758050524,53.41115186721401,48.55718525365703,,,,0.9775647544023646,0.6392734382639287,0.8433846631644277,0.8428960156537997,0.4128602510005914,0.7608185796790972,,,,,,,,,,,,
acylation,CSc1ccc(NC(=O)C(c2ccccc2)c2ccccc2)cc1,CSc1ccc(N)cc1,O=C(O)C(c1ccccc1)c1ccccc1,['AM-I'],AM-I,1.0,,91.49826638650232,54.39383036162644,71.03771994053693,,,,1.0,0.8067177915943927,0.9816816490313229,0.9740875099506022,0.8979666259081337,0.9840363266621709,,,,,,,,,,,,
acylation,O=C(COc1ccccc1)Nc1ccc(Cl)cn1,Nc1ccc(Cl)cn1,O=C(O)COc1ccccc1,['AM-I'],AM-I,1.0,,71.8195532625724,43.27197904410969,55.616426006761046,,,,1.0,0.7780292089965032,0.961559458864044,0.6781840751760628,0.6671399069675712,0.9746352060620026,,,,,,,,,,,,
acylation,O=C(Cc1ccc2c(c1)OCO2)Nc1ccc(Cl)cn1,Nc1ccc(Cl)cn1,O=C(O)Cc1ccc2c(c1)OCO2,['AM-I'],AM-I,1.0,,71.05447686397952,43.27197904410969,58.30749372218816,,,,1.0,0.8180382227794212,0.9646450732189048,0.6438343386730201,0.7499580696687608,0.9103289878041582,,,,,,,,,,,,
acylation,COc1ncc(Br)cc1C(=O)Nc1ccc(Cl)cn1,Nc1ccc(Cl)cn1,COc1ncc(Br)cc1C(=O)O,"['AM-I', 'AM-II', 'AM-III']","AM-I, AM-II, AM-III",1.0,,81.09235083674052,43.27197904410969,63.57624576282906,66.5479107362284,43.90237850316875,54.817211385422155,1.0,1.0,1.0,0.8421711878768129,0.6800585451562249,0.9795057286558679,,,,102.40310873548492,67.53205075270324,81.13937440454305,,,,,,
acylation,Cc1ccc(Cl)c(NC(=O)C2c3ccccc3Oc3ccccc32)c1,Cc1ccc(Cl)c(N)c1,O=C(O)C1c2ccccc2Oc2ccccc21,['AM-I'],AM-I,1.0,,91.62353403800081,65.32071325279509,77.8513141038859,,,,1.0,0.952790579420678,0.9779367868335574,0.9588745240428715,0.5593091576331575,0.9774343226721002,,,,,,,,,,,,
acylation,Cc1ccc(Cl)c(NC(=O)c2cc(C)nc(Cl)c2)c1,Cc1ccc(Cl)c(N)c1,Cc1cc(C(=O)O)cc(Cl)n1,"['AM-I', 'AM-III']","AM-I, AM-III",1.0,,80.6869850279487,65.32071325279509,54.618066177303135,,,,1.0,0.7660793949192893,1.0,0.8395329503467925,0.35441088737938686,0.9838797966626854,,,,94.03306850589439,75.29625759090061,65.31831484960654,,,,,,
acylation,Cc1ccc(CC(=O)NCc2ccccc2C(F)(F)F)cc1,NCc1ccccc1C(F)(F)F,Cc1ccc(CC(=O)O)cc1,['AM-III'],AM-III,0.9863045127531592,,,,,,,,0.9514645919061242,0.842914531666046,0.9863045127531592,0.9721278695221373,0.6720786252245918,0.9848499281870765,,,,92.99129801353246,77.83262127071694,71.72510817724972,,,,,,
acylation,O=C(NCc1ccccc1C(F)(F)F)C(c1ccccc1)c1ccccc1,NCc1ccccc1C(F)(F)F,O=C(O)C(c1ccccc1)c1ccccc1,['AM-I'],AM-I,1.0,,88.23085314308175,59.88764322077486,71.03771994053693,,,,1.0,0.8361600295179485,0.9738349660301017,0.9773885536421356,0.6103077517856519,0.9798450965528136,,,,,,,,,,,,
acylation,O=C(Cc1ccc2c(c1)C(=O)c1ccccc1CO2)NCc1ccccc1C(F)(F)F,NCc1ccccc1C(F)(F)F,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,['AM-I'],AM-I,1.0,,83.11553192636069,59.88764322077486,70.81794059497938,,,,1.0,0.8288116025587822,0.9589141566420329,0.8392531288822864,0.7579168656932603,0.9838876118489903,,,,,,,,,,,,
acylation,O=C(Cc1cc(F)cc(F)c1)Nc1ccc([N+](=O)[O-])cn1,Nc1ccc([N+](=O)[O-])cn1,O=C(O)Cc1cc(F)cc(F)c1,['AM-I'],AM-I,1.0,,77.06837861332453,49.086049403142916,63.179183723934656,,,,1.0,0.7717813804379581,0.9882719359334268,0.6776499531554072,0.9778413226659093,0.7393789735937253,,,,,,,,,,,,
acylation,O=C(Nc1ccc([N+](=O)[O-])cn1)C(c1ccccc1)c1ccccc1,Nc1ccc([N+](=O)[O-])cn1,O=C(O)C(c1ccccc1)c1ccccc1,"['AM-III', 'AM-V']","AM-III, AM-V",1.0,,,,,,,,0.9205447285124532,0.8058753171271644,1.0,0.6603429636447894,1.0,0.6993510191221567,,,,97.23340526485197,65.92735507962385,81.30656609627442,,,,69.96171469633626,57.38577395143031,81.63250831778512
acylation,O=C(Cc1ccc(C(F)(F)F)cc1)Nc1ccc([N+](=O)[O-])cn1,Nc1ccc([N+](=O)[O-])cn1,O=C(O)Cc1ccc(C(F)(F)F)cc1,"['AM-I', 'AM-III', 'AM-V']","AM-I, AM-III, AM-V",1.0,,78.81752568365101,49.086049403142916,66.34115470672643,,,,1.0,0.784631620448777,1.0,0.734386790299338,1.0,0.7322705896386162,,,,93.12745432318204,65.92735507962385,78.49495640361155,,,,69.51114614562118,57.38577395143031,80.89143930885318
acylation,O=C(Nc1ccc([N+](=O)[O-])cn1)C1c2ccccc2Oc2ccccc21,Nc1ccc([N+](=O)[O-])cn1,O=C(O)C1c2ccccc2Oc2ccccc21,"['AM-III', 'AM-V']","AM-III, AM-V",1.0,,,,,,,,0.7979250817911641,0.9481291670152105,1.0,0.6516511624720304,1.0,0.6981129254306313,,,,93.63290780826489,65.92735507962385,79.63650697014793,,,,67.98595877105072,57.38577395143031,78.84832108381252
acylation,O=C(Cc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cn1,Nc1ccc([N+](=O)[O-])cn1,O=C(O)Cc1ccc([N+](=O)[O-])cc1,['AM-I'],AM-I,1.0,,73.5288357436246,49.086049403142916,62.35429331090645,,,,1.0,0.7457835440469887,0.9651829848736755,0.6422913689331644,0.7876693265922244,0.8987297687135751,,,,,,,,,,,,
acylation,Cc1ccc(NC(=O)C2CCN(C(=O)OCc3ccccc3)CC2)cc1,Cc1ccc(N)cc1,O=C(O)C1CCN(C(=O)OCc2ccccc2)CC1,['AM-I'],AM-I,1.0,,73.20380263267961,48.15941585632005,63.77712445319869,,,,1.0,0.788319271763398,0.9621045917120661,0.8426914140263593,0.4106703958796969,0.9703628781878498,,,,,,,,,,,,
acylation,Cc1ccc2cccc(NC(=O)C3C[C@H]3c3ccccc3)c2n1,Cc1ccc2cccc(N)c2n1,O=C(O)C1C[C@H]1c1ccccc1,['AM-II'],AM-II,1.0,,,,,66.066994658084,44.734753241421934,55.467558888916344,0.9327038845818753,1.0,0.983932911058172,0.7624238269604796,0.8937590124390442,0.9653006142818971,,,,,,,,,,,,
acylation,Cc1ccc2cccc(NC(=O)c3ccc(F)cn3)c2n1,Cc1ccc2cccc(N)c2n1,O=C(O)c1ccc(F)cn1,['AM-III'],AM-III,1.0,,,,,,,,0.9832252384065538,0.962824231022303,1.0,0.8166802668906548,0.7822657533479735,0.9934642822189582,,,,100.20921755003852,75.29075590300053,63.679380806686,,,,,,
acylation,Cc1ccc2cccc(NC(=O)c3cc(Cl)cc(Cl)n3)c2n1,Cc1ccc2cccc(N)c2n1,O=C(O)c1cc(Cl)cc(Cl)n1,"['AM-I', 'AM-II']","AM-I, AM-II",1.0,,78.89645248684343,35.09189190224229,57.61755791273702,74.10476235601493,44.734753241421934,54.48969303694333,1.0,1.0,0.9615501688606526,0.9598298619974848,0.7161777421629502,0.9779878471176165,,,,,,,,,,,,
acylation,COc1ccc(NC(=O)C2C[C@H]2c2ccccc2)cc1OC,COc1ccc(N)cc1OC,O=C(O)C1C[C@H]1c1ccccc1,['AM-I'],AM-I,1.0,,75.91688145493647,42.147956759055155,64.53229807714776,,,,1.0,0.7462020992576243,0.9699763416544344,0.8216275782162569,0.6363657883918548,0.9727912384731645,,,,,,,,,,,,
acylation,Cc1ccc(Oc2ccc(NC(=O)C3C[C@H]3c3ccccc3)cc2)cc1,Cc1ccc(Oc2ccc(N)cc2)cc1,O=C(O)C1C[C@H]1c1ccccc1,"['AM-III', 'AM-VI']","AM-III, AM-VI",1.0,,,,,,,,0.9757555519926439,0.9396649067804878,1.0,0.901663003955565,0.6348529500100817,1.0,,,,105.8545426235562,91.31075975767322,69.68412508751459,94.33057758530994,75.4315714930598,65.62126412728207,,,
acylation,Cc1ccc(Oc2ccc(NC(=O)c3ccc(F)cn3)cc2)cc1,Cc1ccc(Oc2ccc(N)cc2)cc1,O=C(O)c1ccc(F)cn1,"['AM-I', 'AM-III']","AM-I, AM-III",1.0,,83.79590767377093,69.05192408538834,40.99191595977343,,,,1.0,0.9151524706143291,1.0,0.6499672961483373,0.718321558709664,0.987415261736909,,,,104.99122677286874,91.31075975767322,63.679380806686,,,,,,
acylation,Cc1ccc(Oc2ccc(NC(=O)C3CCC(F)(F)CC3)cc2)cc1,Cc1ccc(Oc2ccc(N)cc2)cc1,O=C(O)C1CCC(F)(F)CC1,['AM-III'],AM-III,1.0,,,,,,,,0.9903962051828342,0.9649656529406707,1.0,0.8069462680247277,0.6274268152960101,0.9769500202470728,,,,101.3910477798319,91.31075975767322,65.92817997634532,,,,,,
acylation,Cc1ccc(Oc2ccc(NC(=O)C3CCCN3C(=O)OCc3ccccc3)cc2)cc1,Cc1ccc(Oc2ccc(N)cc2)cc1,O=C(O)C1CCCN1C(=O)OCc1ccccc1,"['AM-III', 'AM-VI']","AM-III, AM-VI",1.0,,,,,,,,0.9591467483480812,0.6564234531344761,1.0,0.671493013340325,0.7410776279806776,1.0,,,,101.9907765885024,91.31075975767322,67.53984593901649,84.51516930463086,75.4315714930598,61.743609562861565,,,
acylation,Cc1ccc(Oc2ccc(NC(=O)C3CCN(C(=O)OCc4ccccc4)CC3)cc2)cc1,Cc1ccc(Oc2ccc(N)cc2)cc1,O=C(O)C1CCN(C(=O)OCc2ccccc2)CC1,['AM-III'],AM-III,1.0,,,,,,,,0.9798419893516755,0.7082930428007317,1.0,0.6223196122209989,0.7404761537997169,0.9614723828350292,,,,104.0501144172058,91.31075975767322,73.31447539480877,,,,,,
acylation,CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)NCc1ccc(Br)cc1,NCc1ccc(Br)cc1,CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,['AM-I'],AM-I,1.0,,85.47148625224737,52.866119460080704,71.13297154870595,,,,1.0,0.9520805291527498,0.968224730176823,0.9593391855197692,0.6689800951040337,0.9958807469852293,,,,,,,,,,,,
acylation,Cc1c(C(=O)NCc2ccc(Br)cc2)oc2ccccc12,NCc1ccc(Br)cc1,Cc1c(C(=O)O)oc2ccccc12,['AM-I'],AM-I,1.0,,84.97123245821787,52.866119460080704,65.59356988276183,,,,1.0,0.9283642880038083,0.9674536471161134,0.9028196587065452,0.5111913373374253,0.9845670677741465,,,,,,,,,,,,
acylation,O=C(NCc1ccc2c(c1)OCO2)C1C[C@H]1c1ccccc1,NCc1ccc2c(c1)OCO2,O=C(O)C1C[C@H]1c1ccccc1,['AM-III'],AM-III,0.9826139854106016,,,,,,,,0.9785953833376804,0.6174127128025071,0.9826139854106016,0.8229293898335388,0.6213818148845275,0.8295009446470533,,,,86.49231998264403,64.35605136879553,69.68412508751459,,,,,,
acylation,O=C(NCc1ccc2c(c1)OCO2)c1cc(Cl)cc(Cl)n1,NCc1ccc2c(c1)OCO2,O=C(O)c1cc(Cl)cc(Cl)n1,"['AM-I', 'AM-III']","AM-I, AM-III",1.0,,72.09092242757629,47.251743787512765,57.61755791273702,,,,1.0,0.7718621904850335,1.0,0.8872113303264396,0.44380054460843343,0.8164633390342413,,,,93.310344054908,64.35605136879553,76.17015156637035,,,,,,
acylation,O=C(NCc1ccc2c(c1)OCO2)C1CCC(F)(F)CC1,NCc1ccc2c(c1)OCO2,O=C(O)C1CCC(F)(F)CC1,['AM-I'],AM-I,1.0,,72.51926060362064,47.251743787512765,61.82670536760057,,,,1.0,0.6141826554033354,0.9648301543918077,0.8575456669850355,0.6042208663502038,0.7299067616821017,,,,,,,,,,,,
acylation,COc1ccc(NC(=O)C2CN(C(=O)OCc3ccccc3)C2)cn1,COc1ccc(N)cn1,O=C(O)C1CN(C(=O)OCc2ccccc2)C1,['AM-III'],AM-III,0.9811371265349517,,,,,,,,0.8311268298930946,0.6498430349585274,0.9811371265349517,0.7707592395256828,0.6009816754107453,0.7534435785747559,,,,77.99088514604503,61.14871524369332,66.16487636787511,,,,,,
