Reaction_type,P,S1,S2,pred_best_methods,pred_best_methods_str,pred_best_score,error,pred_AM-I_P,pred_AM-I_S1,pred_AM-I_S2,pred_AM-II_P,pred_AM-II_S1,pred_AM-II_S2,pred_score_AM-I,pred_score_AM-II,pred_score_AM-III,pred_score_AM-IV,pred_score_AM-V,pred_score_AM-VI,pred_AM-IV_P,pred_AM-IV_S1,pred_AM-IV_S2,pred_AM-III_P,pred_AM-III_S1,pred_AM-III_S2,pred_AM-VI_P,pred_AM-VI_S1,pred_AM-VI_S2,pred_AM-V_P,pred_AM-V_S1,pred_AM-V_S2
acylation,COc1ccc(NC(=O)C2Cc3ccccc3C2)cn1,COc1ccc(N)cn1,O=C(O)C1Cc2ccccc2C1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,77.7240490542958,37.66017850268299,63.22363811879916,,,,1,0.6689475612477265,1,0.7544299507311902,0.8536873541770669,0.7763751163278768,,,,82.79199602845517,62.5147453701524,73.28956578140571,,,,,,
acylation,COc1ccc(NC(=O)c2cccc(-c3ccccc3)c2)cn1,COc1ccc(N)cn1,O=C(O)c1cccc(-c2ccccc2)c1,"['AM-III', 'AM-V']","AM-III, AM-V",1,,,,,,,,0.8645607320338605,0.6537557549053716,1,0.7835694758272647,1,0.8520792044757558,,,,90.58457672205216,62.5147453701524,80.90276645852333,,,,73.84748147717255,59.883577712885824,85.64064518580798
acylation,COc1ccc(NC(=O)c2cc3ccccc3s2)cn1,COc1ccc(N)cn1,O=C(O)c1cc2ccccc2s1,['AM-III'],AM-III,0.9994140492195979,,,,,,,,0.9479857422827724,0.6141235917648884,0.9994140492195979,0.8334403458427713,0.9433019831100843,0.860579972640347,,,,86.39187150848153,62.5147453701524,77.40734060908414,,,,,,
acylation,COc1ccc(NC(=O)Cc2ccc3c(c2)OCO3)cn1,COc1ccc(N)cn1,O=C(O)Cc1ccc2c(c1)OCO2,['AM-I'],AM-I,1,,68.83633704035022,37.66017850268299,58.07690940465211,,,,1,0.5889009474370235,0.8639705659510931,0.7375505891187865,0.7743607602322876,0.8599264231664296,,,,,,,,,,,,
acylation,Cc1cc(C(=O)Nc2cccc3ccc(C)nc23)cc(Cl)n1,Cc1ccc2cccc(N)c2n1,Cc1cc(C(=O)O)cc(Cl)n1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,78.4495339633343,34.985531910256626,54.61782950927192,,,,1,0.9683065365189478,1,0.9513811218176467,0.75797826818376,0.9648646185985945,,,,102.98990477854613,75.95674646875848,66.06478877997182,,,,,,
acylation,COc1ncc(Br)cc1C(=O)Nc1cccc2ccc(C)nc12,Cc1ccc2cccc(N)c2n1,COc1ncc(Br)cc1C(=O)O,"['AM-I', 'AM-II']","AM-I, AM-II",1,,80.79864538812966,34.985531910256626,63.03119071001732,74.5760068405555,44.470166065462045,55.782294168851045,1,1,0.9862430190380739,0.901305265069827,0.7794549021940809,0.9674534889496145,,,,,,,,,,,,
acylation,Cc1ccc2cccc(NC(=O)c3cc(F)ccc3C)c2n1,Cc1ccc2cccc(N)c2n1,Cc1ccc(F)cc1C(=O)O,"['AM-I', 'AM-V']","AM-I, AM-V",1,,73.1983708126495,34.985531910256626,58.163981278457314,,,,1,0.9977296218693285,0.9874227117700243,0.8174635108484435,1,0.9681174216420058,,,,,,,,,,70.65471093403866,59.88756604439956,80.39977743148036
acylation,Cc1ccc2cccc(NC(=O)c3ccc(Br)s3)c2n1,Cc1ccc2cccc(N)c2n1,O=C(O)c1ccc(Br)s1,"['AM-I', 'AM-II']","AM-I, AM-II",1,,76.20961324716313,34.985531910256626,62.3617593590684,67.87165540471142,44.470166065462045,55.08043310328073,1,1,0.9591539766750601,0.8643818189923105,0.9958678868052587,0.9838916445409517,,,,,,,,,,,,
acylation,Cc1ccc2cccc(NC(=O)c3ccc4nccnc4c3)c2n1,Cc1ccc2cccc(N)c2n1,O=C(O)c1ccc2nccnc2c1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,62.67777458801196,34.985531910256626,47.82078129152893,,,,1,0.9640080531046641,1,0.8418431269436233,0.6588039403835511,0.8732041001394659,,,,92.99170509682898,75.95674646875848,57.40002573103209,,,,,,
acylation,Cc1ccc2cccc(NC(=O)c3ccc4c(c3)OCCO4)c2n1,Cc1ccc2cccc(N)c2n1,O=C(O)c1ccc2c(c1)OCCO2,"['AM-I', 'AM-III']","AM-I, AM-III",1,,63.98646795127409,34.985531910256626,53.32127480108535,,,,1,0.9697719509450432,1,0.7947080876484659,0.9145275805899634,0.9744642655225745,,,,96.84603326325627,75.95674646875848,64.70893630577652,,,,,,
acylation,Cc1ccc2cccc(NC(=O)c3cc4ccccc4s3)c2n1,Cc1ccc2cccc(N)c2n1,O=C(O)c1cc2ccccc2s1,"['AM-I', 'AM-II']","AM-I, AM-II",1,,76.65668276994187,34.985531910256626,65.58910738472012,67.47381375853585,44.470166065462045,55.87479628689651,1,1,0.9642547071038147,0.8127743569129249,0.9966748102213783,0.9691826509646041,,,,,,,,,,,,
acylation,Cc1ccc(CNC(=O)Cc2ccc([N+](=O)[O-])cc2)cc1,Cc1ccc(CN)cc1,O=C(O)Cc1ccc([N+](=O)[O-])cc1,['AM-I'],AM-I,1,,74.07963987381665,46.20474760355198,62.331269160367626,,,,1,0.7775479892204197,0.9753173956245517,0.8892116473093985,0.7054344605889735,0.7644190296628033,,,,,,,,,,,,
acylation,COc1ncc(Br)cc1C(=O)NCc1ccc(C)cc1,Cc1ccc(CN)cc1,COc1ncc(Br)cc1C(=O)O,"['AM-I', 'AM-III']","AM-I, AM-III",1,,81.01769671838446,46.20474760355198,63.03119071001732,,,,1,0.8955133277426601,1,0.9655696967990356,0.4763274928850243,0.9332089671953983,,,,97.80764309344865,72.65235158666223,82.05127208959969,,,,,,
acylation,Cc1ccc(CNC(=O)c2ccc(Br)s2)cc1,Cc1ccc(CN)cc1,O=C(O)c1ccc(Br)s1,['AM-I'],AM-I,1,,78.01511072889808,46.20474760355198,62.3617593590684,,,,1,0.8210041973364444,0.9712645596985017,0.9571161383967518,0.7298443965033986,0.9854241475672587,,,,,,,,,,,,
acylation,Cc1ccc(CNC(=O)c2cc3ccccc3s2)cc1,Cc1ccc(CN)cc1,O=C(O)c1cc2ccccc2s1,['AM-I'],AM-I,1,,79.19971355074605,46.20474760355198,65.58910738472012,,,,1,0.7826456374834106,0.9799005162046492,0.9529398590006747,0.7136458490232136,0.9707151539909111,,,,,,,,,,,,
acylation,O=C(NCc1ccc(F)cc1F)c1cnccn1,NCc1ccc(F)cc1F,O=C(O)c1cnccn1,['AM-I'],AM-I,1,,61.67476098821337,50.219137711829,36.0630984576233,,,,1,0.6903913053319275,0.7448000833137831,0.719995259986409,0.6391606124348008,0.8652118508609036,,,,,,,,,,,,
acylation,COc1ncc(Br)cc1C(=O)NCc1ccc(F)cc1F,NCc1ccc(F)cc1F,COc1ncc(Br)cc1C(=O)O,"['AM-I', 'AM-III']","AM-I, AM-III",1,,82.5597385895166,50.219137711829,63.03119071001732,,,,1,0.848848445847899,1,0.9676451761259156,0.4372354241795453,0.9648551088004262,,,,97.20813345375734,71.54557849717949,82.05127208959969,,,,,,
acylation,O=C(NCc1ccc(F)cc1F)c1ccc(Br)s1,NCc1ccc(F)cc1F,O=C(O)c1ccc(Br)s1,['AM-I'],AM-I,1,,79.40047453139613,50.219137711829,62.3617593590684,,,,1,0.8039036621199362,0.9765049625843101,0.9550406590698719,0.6907523277979196,0.9790029641693205,,,,,,,,,,,,
acylation,O=C(NCc1ccc(F)cc1F)c1cc2ccccc2o1,NCc1ccc(F)cc1F,O=C(O)c1cc2ccccc2o1,['AM-I'],AM-I,1,,78.73560575589714,50.219137711829,61.84791964756162,,,,1,0.841746578832457,0.9605426528017699,0.8647399215782596,0.5026699270060834,0.9747661070314223,,,,,,,,,,,,
acylation,Cc1cc(C(=O)NCc2cccc3ccccc23)cc(Cl)n1,NCc1cccc2ccccc12,Cc1cc(C(=O)O)cc(Cl)n1,['AM-III'],AM-III,1,,,,,,,,0.9516366747509483,0.8958359652788869,1,0.8169650311355632,0.38060514848149307,0.9693847541833401,,,,92.391823768882,76.91231261924256,66.06478877997182,,,,,,
acylation,O=C(NCc1cccc2ccccc12)c1cnccn1,NCc1cccc2ccccc12,O=C(O)c1cnccn1,['AM-I'],AM-I,1,,64.94500917336596,54.68028700324716,36.0630984576233,,,,1,0.6923442706779291,0.8136264807406501,0.7460001870336112,0.6969052556331801,0.8761519057050702,,,,,,,,,,,,
acylation,Cc1ccc(F)cc1C(=O)NCc1cccc2ccccc12,NCc1cccc2ccccc12,Cc1ccc(F)cc1C(=O)O,['AM-III'],AM-III,0.9919471727098162,,,,,,,,0.9701498607965917,0.8213476326763088,0.9919471727098162,0.951570830198395,0.5929397419362923,0.9635972860572601,,,,92.99182479166157,76.91231261924256,69.61306974292935,,,,,,
acylation,O=C(NCc1cccc2ccccc12)c1cccc(-c2ccccc2)c1,NCc1cccc2ccccc12,O=C(O)c1cccc(-c2ccccc2)c1,['AM-I'],AM-I,1,,90.74396663842076,54.68028700324716,73.12643108770104,,,,1,0.741529043193832,0.97628055795114,0.9740176409895487,0.7914574599032478,0.9862621331345782,,,,,,,,,,,,
acylation,O=C(NCc1cccc2ccccc12)c1cc2ccccc2s1,NCc1cccc2ccccc12,O=C(O)c1cc2ccccc2s1,['AM-I'],AM-I,1,,84.59450778831238,54.68028700324716,65.58910738472012,,,,1,0.852163954223251,0.9597302461640227,0.9516384142925711,0.5405038768778353,0.9646625153798585,,,,,,,,,,,,
acylation,CC(=O)c1ccc(NC(=O)C2Cc3ccccc3C2)cc1,CC(=O)c1ccc(N)cc1,O=C(O)C1Cc2ccccc2C1,['AM-I'],AM-I,1,,74.98258515767776,45.98354858703199,63.22363811879916,,,,1,0.6961840709993259,0.9961551012158263,0.8431155102078022,0.6673802221856834,0.8554114815478326,,,,,,,,,,,,
acylation,CC(=O)c1ccc(NC(=O)c2cc(F)ccc2C)cc1,CC(=O)c1ccc(N)cc1,Cc1ccc(F)cc1C(=O)O,['AM-I'],AM-I,1,,72.25886138539559,45.98354858703199,58.163981278457314,,,,1,0.6363111293674634,0.9787474495184951,0.8772394159046817,0.8359917806892488,0.9332052803744945,,,,,,,,,,,,
acylation,CC(=O)c1ccc(NC(=O)c2cc3ccccc3o2)cc1,CC(=O)c1ccc(N)cc1,O=C(O)c1cc2ccccc2o1,['AM-I'],AM-I,1,,77.50301917896235,45.98354858703199,61.84791964756162,,,,1,0.7652865932781798,0.9910538748309191,0.8768406231400087,0.6543126769452938,0.9132298883401656,,,,,,,,,,,,
acylation,O=C(NCc1ccco1)C1Cc2ccccc2C1,NCc1ccco1,O=C(O)C1Cc2ccccc2C1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,72.3184731404108,38.57876220056498,63.22363811879916,,,,1,0.803303336736537,1,0.7785923512005622,0.7737956405293416,0.8070044888492486,,,,84.30389310371783,58.49682205552173,73.28956578140571,,,,,,
acylation,Cc1cc(C)c(C(=O)NCc2ccc(Cl)cc2)c(C)c1,NCc1ccc(Cl)cc1,Cc1cc(C)c(C(=O)O)c(C)c1,['AM-I'],AM-I,1,,85.02810968503545,53.9474095481282,68.05825361788008,,,,1,0.9514652804599911,0.9660644540514028,0.9536327007029507,0.7374938547420643,0.96408956015757,,,,,,,,,,,,
acylation,O=C(NCc1ccc(Cl)cc1)C1c2ccccc2Oc2ccccc21,NCc1ccc(Cl)cc1,O=C(O)C1c2ccccc2Oc2ccccc21,['AM-III'],AM-III,0.9850675578639403,,,,,,,,0.9257294753149414,0.9304403306702755,0.9850675578639403,0.9339980725891996,0.5943221507204255,0.9842214912483378,,,,100.40323432441431,75.25073586771926,81.09700408858345,,,,,,
acylation,O=C(NCc1ccc(Cl)cc1)c1ccc2nccnc2c1,NCc1ccc(Cl)cc1,O=C(O)c1ccc2nccnc2c1,['AM-I'],AM-I,0.9844514516049744,,65.3172641743842,53.9474095481282,47.82078129152893,,,,0.9844514516049744,0.6314683832695707,0.8083702263995725,0.8370853864834347,0.4233422542647256,0.715131319276637,,,,,,,,,,,,
acylation,CSc1ccc(NC(=O)C(c2ccccc2)c2ccccc2)cc1,CSc1ccc(N)cc1,O=C(O)C(c1ccccc1)c1ccccc1,['AM-I'],AM-I,1,,91.54781538745834,55.08289351672458,70.5609086136408,,,,1,0.7900559774823837,0.9878085692095196,0.9715067683983861,0.8952987516146251,0.9771353027609648,,,,,,,,,,,,
acylation,O=C(COc1ccccc1)Nc1ccc(Cl)cn1,Nc1ccc(Cl)cn1,O=C(O)COc1ccccc1,['AM-I'],AM-I,1,,71.90801550610436,43.01458871031729,54.43219105475764,,,,1,0.6831714243407938,0.9589582309685035,0.6812228264158581,0.6721568773383295,0.9011623169213712,,,,,,,,,,,,
acylation,O=C(Cc1ccc2c(c1)OCO2)Nc1ccc(Cl)cn1,Nc1ccc(Cl)cn1,O=C(O)Cc1ccc2c(c1)OCO2,['AM-I'],AM-I,1,,70.88117156961646,43.01458871031729,58.07690940465211,,,,1,0.8092032917639279,0.9683491826944693,0.6577618430497195,0.7470735152412753,0.8821814353887797,,,,,,,,,,,,
acylation,COc1ncc(Br)cc1C(=O)Nc1ccc(Cl)cn1,Nc1ccc(Cl)cn1,COc1ncc(Br)cc1C(=O)O,"['AM-I', 'AM-II', 'AM-III']","AM-I, AM-II, AM-III",1,,81.31427530203479,43.01458871031729,63.03119071001732,66.00205560448916,43.3201585543432,55.782294168851045,1,1,1,0.8512271082590133,0.6660045910684268,0.9661331477756524,,,,102.74934556719975,69.56596111567018,82.05127208959969,,,,,,
acylation,Cc1ccc(Cl)c(NC(=O)C2c3ccccc3Oc3ccccc32)c1,Cc1ccc(Cl)c(N)c1,O=C(O)C1c2ccccc2Oc2ccccc21,['AM-I'],AM-I,1,,91.18213177167598,63.906034338885476,77.40556674913049,,,,1,0.9557559431261803,0.9803815155250754,0.9578963093167342,0.5556973568056425,0.9680695110801871,,,,,,,,,,,,
acylation,Cc1ccc(Cl)c(NC(=O)c2cc(C)nc(Cl)c2)c1,Cc1ccc(Cl)c(N)c1,Cc1cc(C(=O)O)cc(Cl)n1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,79.69789184637186,63.906034338885476,54.61782950927192,,,,1,0.7774228170651482,1,0.8320328070427547,0.6220903110456621,0.9960064077068272,,,,93.60805423369084,76.24042800968753,66.06478877997182,,,,,,
acylation,Cc1ccc(CC(=O)NCc2ccccc2C(F)(F)F)cc1,NCc1ccccc1C(F)(F)F,Cc1ccc(CC(=O)O)cc1,['AM-VI'],AM-VI,0.9809212152632217,,,,,,,,0.9558526317520917,0.8180741999657007,0.9805420790389804,0.9682701101175726,0.6859498184254663,0.9809212152632217,,,,,,,83.79474018077121,71.60766954439106,67.14078879784957,,,
acylation,O=C(NCc1ccccc1C(F)(F)F)C(c1ccccc1)c1ccccc1,NCc1ccccc1C(F)(F)F,O=C(O)C(c1ccccc1)c1ccccc1,['AM-I'],AM-I,1,,89.02995370852014,60.18930674479145,70.5609086136408,,,,1,0.810755402723943,0.9797961597558166,0.9757382921860384,0.6031804010423318,0.9701541921986161,,,,,,,,,,,,
acylation,O=C(Cc1ccc2c(c1)C(=O)c1ccccc1CO2)NCc1ccccc1C(F)(F)F,NCc1ccccc1C(F)(F)F,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,['AM-I'],AM-I,1,,82.74155293495144,60.18930674479145,70.81792165142653,,,,1,0.80562694358571,0.9595009975970431,0.8361200827125556,0.7445087634348814,0.9719794959930893,,,,,,,,,,,,
acylation,O=C(Cc1cc(F)cc(F)c1)Nc1ccc([N+](=O)[O-])cn1,Nc1ccc([N+](=O)[O-])cn1,O=C(O)Cc1cc(F)cc(F)c1,['AM-I'],AM-I,1,,75.73483758740949,49.045564227224304,63.254901340215596,,,,1,0.7819231508599865,0.9858889018055554,0.6606980182590143,0.9753860857407674,0.7142554325302723,,,,,,,,,,,,
acylation,O=C(Nc1ccc([N+](=O)[O-])cn1)C(c1ccccc1)c1ccccc1,Nc1ccc([N+](=O)[O-])cn1,O=C(O)C(c1ccccc1)c1ccccc1,"['AM-III', 'AM-V']","AM-III, AM-V",1,,,,,,,,0.9773548267883323,0.800758004085613,1,0.6429971904471018,1,0.7641293808661448,,,,96.73335868081145,67.48455002008355,82.62082296370707,,,,70.26505036618566,57.2153802461894,81.63312969606417
acylation,O=C(Cc1ccc(C(F)(F)F)cc1)Nc1ccc([N+](=O)[O-])cn1,Nc1ccc([N+](=O)[O-])cn1,O=C(O)Cc1ccc(C(F)(F)F)cc1,"['AM-I', 'AM-III', 'AM-V']","AM-I, AM-III, AM-V",1,,77.97352239830192,49.045564227224304,65.17068741064963,,,,1,0.7901055891961262,1,0.7230797180504656,1,0.738833420977266,,,,92.84428399866604,67.48455002008355,79.58506191615638,,,,69.74955565888081,57.2153802461894,80.95575598513989
acylation,O=C(Nc1ccc([N+](=O)[O-])cn1)C1c2ccccc2Oc2ccccc21,Nc1ccc([N+](=O)[O-])cn1,O=C(O)C1c2ccccc2Oc2ccccc21,"['AM-III', 'AM-V']","AM-III, AM-V",1,,,,,,,,0.8475341740481892,0.9073668516465343,1,0.63469454383942,1,0.7427787436304562,,,,93.70574895751173,67.48455002008355,81.09700408858345,,,,68.20441385432432,57.2153802461894,78.9463303621333
acylation,O=C(Cc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cn1,Nc1ccc([N+](=O)[O-])cn1,O=C(O)Cc1ccc([N+](=O)[O-])cc1,['AM-I'],AM-I,1,,73.06214629336822,49.045564227224304,62.331269160367626,,,,1,0.696869950161305,0.9639240890656884,0.6299589343826055,0.7972992885829375,0.8435585603301846,,,,,,,,,,,,
acylation,Cc1ccc(NC(=O)C2CCN(C(=O)OCc3ccccc3)CC2)cc1,Cc1ccc(N)cc1,O=C(O)C1CCN(C(=O)OCc2ccccc2)CC1,['AM-I'],AM-I,1,,74.75764421060607,49.33059974412717,62.92415759496002,,,,1,0.8062461128880367,0.9617050757679423,0.8561401847246878,0.40909442685417297,0.967936470812628,,,,,,,,,,,,
acylation,Cc1ccc2cccc(NC(=O)C3C[C@H]3c3ccccc3)c2n1,Cc1ccc2cccc(N)c2n1,O=C(O)C1C[C@H]1c1ccccc1,"['AM-I', 'AM-II']","AM-I, AM-II",1,,71.1654749267742,34.985531910256626,62.050120263516234,65.4924094919811,44.470166065462045,55.2111929962786,1,1,0.9734776676878728,0.7698931686067914,0.9004692320027374,0.9684723913010989,,,,,,,,,,,,
acylation,Cc1ccc2cccc(NC(=O)c3ccc(F)cn3)c2n1,Cc1ccc2cccc(N)c2n1,O=C(O)c1ccc(F)cn1,['AM-III'],AM-III,1,,,,,,,,0.9857239935322342,0.9590192411319763,1,0.8312586511960725,0.7870936048759074,0.9221090399050924,,,,100.20801363995844,75.95674646875848,65.72277153844213,,,,,,
acylation,Cc1ccc2cccc(NC(=O)c3cc(Cl)cc(Cl)n3)c2n1,Cc1ccc2cccc(N)c2n1,O=C(O)c1cc(Cl)cc(Cl)n1,"['AM-I', 'AM-II']","AM-I, AM-II",1,,77.87587328665539,34.985531910256626,57.61770900577321,73.70010611574565,44.470166065462045,53.67624037996983,1,1,0.9611681351229376,0.9653137775660556,0.715969706771235,0.9744207578909309,,,,,,,,,,,,
acylation,COc1ccc(NC(=O)C2C[C@H]2c2ccccc2)cc1OC,COc1ccc(N)cc1OC,O=C(O)C1C[C@H]1c1ccccc1,['AM-I'],AM-I,1,,75.41878622630259,42.250389580262706,62.050120263516234,,,,1,0.7686434826658606,0.9796562697390673,0.8276086661966646,0.6359554959438177,0.9746177894845489,,,,,,,,,,,,
acylation,Cc1ccc(Oc2ccc(NC(=O)C3C[C@H]3c3ccccc3)cc2)cc1,Cc1ccc(Oc2ccc(N)cc2)cc1,O=C(O)C1C[C@H]1c1ccccc1,"['AM-III', 'AM-VI']","AM-III, AM-VI",1,,,,,,,,0.9957612280564098,0.9603559655692013,1,0.8930661030399741,0.4093194672081394,1,,,,105.51588167644984,90.89434596184276,72.55826305307974,94.9151062789858,78.90792768310243,69.23428510065658,,,
acylation,Cc1ccc(Oc2ccc(NC(=O)c3ccc(F)cn3)cc2)cc1,Cc1ccc(Oc2ccc(N)cc2)cc1,O=C(O)c1ccc(F)cn1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,82.2168780663327,70.26679520834075,41.34732591501349,,,,1,0.908387580416848,1,0.6541705420147773,0.7306777686405922,0.8888794998430706,,,,104.99245666648285,90.89434596184276,65.72277153844213,,,,,,
acylation,Cc1ccc(Oc2ccc(NC(=O)C3CCC(F)(F)CC3)cc2)cc1,Cc1ccc(Oc2ccc(N)cc2)cc1,O=C(O)C1CCC(F)(F)CC1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,87.99905336556631,70.26679520834075,59.937296596023494,,,,1,0.959810848896843,1,0.812830763774173,0.3922077280856824,0.9882730989387066,,,,101.3921354681006,90.89434596184276,68.21602163895858,,,,,,
acylation,Cc1ccc(Oc2ccc(NC(=O)C3CCCN3C(=O)OCc3ccccc3)cc2)cc1,Cc1ccc(Oc2ccc(N)cc2)cc1,O=C(O)C1CCCN1C(=O)OCc1ccccc1,['AM-III'],AM-III,1,,,,,,,,0.953578770106493,0.6679024871284401,1,0.681411836262344,0.7352586489164213,0.9945601696665164,,,,101.99204444296403,90.89434596184276,69.39285361573468,,,,,,
acylation,Cc1ccc(Oc2ccc(NC(=O)C3CCN(C(=O)OCc4ccccc4)CC3)cc2)cc1,Cc1ccc(Oc2ccc(N)cc2)cc1,O=C(O)C1CCN(C(=O)OCc2ccccc2)CC1,['AM-III'],AM-III,1,,,,,,,,0.9910315888169953,0.6997106439773166,1,0.6254195047075284,0.7352516033951828,0.9536299652718352,,,,103.8858513361653,90.89434596184276,74.0773213349687,,,,,,
acylation,CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)NCc1ccc(Br)cc1,NCc1ccc(Br)cc1,CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,['AM-I'],AM-I,1,,84.75812362117446,53.012285320611014,70.51195003727157,,,,1,0.9544201564621572,0.9661765947963198,0.9607742966530199,0.6612446317079699,0.9751164470013834,,,,,,,,,,,,
acylation,Cc1c(C(=O)NCc2ccc(Br)cc2)oc2ccccc12,NCc1ccc(Br)cc1,Cc1c(C(=O)O)oc2ccccc12,['AM-I'],AM-I,1,,83.88022252889161,53.012285320611014,64.79332836878291,,,,1,0.9609589774209493,0.9675065135438503,0.898076762409623,0.5083290353267754,0.996189508470463,,,,,,,,,,,,
acylation,O=C(NCc1ccc2c(c1)OCO2)C1C[C@H]1c1ccccc1,NCc1ccc2c(c1)OCO2,O=C(O)C1C[C@H]1c1ccccc1,['AM-I'],AM-I,1,,73.28164879300641,48.37448741182003,62.050120263516234,,,,1,0.6194927246693337,0.9911363770252625,0.8302253472060493,0.6179852487198796,0.8295698909513092,,,,,,,,,,,,
acylation,O=C(NCc1ccc2c(c1)OCO2)c1cc(Cl)cc(Cl)n1,NCc1ccc2c(c1)OCO2,O=C(O)c1cc(Cl)cc(Cl)n1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,72.80998277486651,48.37448741182003,57.61770900577321,,,,1,0.8044822117665763,1,0.8794487825321898,0.4334857234883771,0.8549958266867796,,,,92.25125628865361,65.4302602253443,76.7554566067229,,,,,,
acylation,O=C(NCc1ccc2c(c1)OCO2)C1CCC(F)(F)CC1,NCc1ccc2c(c1)OCO2,O=C(O)C1CCC(F)(F)CC1,['AM-I'],AM-I,1,,72.31044732067002,48.37448741182003,59.937296596023494,,,,1,0.6270077022225011,0.9705765218447646,0.8620712630713553,0.6008735095974225,0.778448477448936,,,,,,,,,,,,
acylation,COc1ccc(NC(=O)C2CN(C(=O)OCc3ccccc3)C2)cn1,COc1ccc(N)cn1,O=C(O)C1CN(C(=O)OCc2ccccc2)C1,['AM-III'],AM-III,0.9824309246811167,,,,,,,,0.8826964318806988,0.635951787543009,0.9824309246811167,0.7731233909005442,0.6033952822982254,0.7434773719203511,,,,78.00801612,62.5147453701524,67.80415666280425,,,,,,
acylation,CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)Nc1ccc([N+](=O)[O-])cn1,Nc1ccc([N+](=O)[O-])cn1,CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,['AM-I'],AM-I,1,,80.75359470926709,49.045564227224304,70.51195003727157,,,,1,0.8147583859708928,0.9924952023084015,0.7204733050850389,0.7861343926585966,0.7588494471822655,,,,,,,,,,,,
acylation,Cc1c(C(=O)Nc2ccc([N+](=O)[O-])cn2)oc2ccccc12,Nc1ccc([N+](=O)[O-])cn1,Cc1c(C(=O)O)oc2ccccc12,"['AM-I', 'AM-III', 'AM-V']","AM-I, AM-III, AM-V",1,,79.54629690864098,49.045564227224304,64.79332836878291,,,,1,0.9269226196100326,1,0.6824636819722585,1,0.7707334614836839,,,,98.39265124362426,67.48455002008355,78.89340922906186,,,,67.98725320919664,57.2153802461894,78.25694392633959
acylation,O=C(Nc1ccc([N+](=O)[O-])cn1)C1C[C@H]1c1ccccc1,Nc1ccc([N+](=O)[O-])cn1,O=C(O)C1C[C@H]1c1ccccc1,['AM-I'],AM-I,1,,79.59145889601861,49.045564227224304,62.050120263516234,,,,1,0.8498697502131037,0.9814096261032017,0.6595506922749301,0.9559288477049374,0.7028872216535815,,,,,,,,,,,,
acylation,O=C(Nc1ccc([N+](=O)[O-])cn1)c1cc(Cl)cc(Cl)n1,Nc1ccc([N+](=O)[O-])cn1,O=C(O)c1cc(Cl)cc(Cl)n1,"['AM-II', 'AM-III']","AM-II, AM-III",1,,,,,63.002794558761124,42.397837103972236,53.67624037996983,0.9976847661176889,1,1,0.7803622894785045,0.7612959100712772,0.700841025681926,,,,97.20234134488972,67.48455002008355,76.7554566067229,,,,,,
acylation,O=C(Nc1ccc([N+](=O)[O-])cn1)C1CCC(F)(F)CC1,Nc1ccc([N+](=O)[O-])cn1,O=C(O)C1CCC(F)(F)CC1,['AM-I'],AM-I,1,,73.30631304550876,49.045564227224304,59.937296596023494,,,,1,0.7909801799693033,0.9608497709227037,0.6301824648462309,0.9382552826429312,0.8114226976212946,,,,,,,,,,,,
acylation,CC(=O)c1ccc(NC(=O)c2ccccc2Cc2ccccc2)cc1,CC(=O)c1ccc(N)cc1,O=C(O)c1ccccc1Cc1ccccc1,['AM-I'],AM-I,1,,78.36187326459569,45.98354858703199,68.89654711144122,,,,1,0.6211863577500489,0.9584268263267469,0.8421124927645427,0.9743402351448468,0.9488808649726829,,,,,,,,,,,,
acylation,CC(=O)c1ccc(NC(=O)c2ccc([N+](=O)[O-])s2)cc1,CC(=O)c1ccc(N)cc1,O=C(O)c1ccc([N+](=O)[O-])s1,['AM-I'],AM-I,1,,71.34794719065049,45.98354858703199,59.5836057783207,,,,1,0.7571543932702096,0.9839731674247514,0.9071973745842337,0.4912175165385101,0.8610165773964877,,,,,,,,,,,,
acylation,CC(=O)c1ccc(NC(=O)c2oc3ccccc3c2C)cc1,CC(=O)c1ccc(N)cc1,Cc1c(C(=O)O)oc2ccccc12,"['AM-I', 'AM-III']","AM-I, AM-III",1,,75.74186535417897,45.98354858703199,64.79332836878291,,,,1,0.7380173260978327,1,0.846583798424634,0.7974644595146153,0.9107480523833347,,,,92.39259623435348,65.10160840462319,78.89340922906186,,,,,,
