y_true,y_pred,smiles
63.0,61.46759,CC(C1=CC=C(NCC2CCOCC2)C=C1)=O
57.6,55.837425,Cc1ccccc1Nc1cncc2ccccc12
73.8,80.55862,[O-][N+](C(C=C1)=CC=C1NCC2=NC3=CC=CC=C3C=C2)=O
46.8,59.277973,COC(=O)c1ccc(NCC2CC2)nc1
75.6,78.206345,O=C(C1=CC=C(C=C1F)NC2=CC(CO)=CC(C(F)(F)F)=C2)OC
57.6,62.307858,CN1C=C(C=N1)NC2=CC=C(OC)C=C2
66.6,67.20951,FC(F)(C1)CC1NC2=NC(OC)=NC(OC)=N2
93.6,95.33221,FC(F)(F)C1=CC=C(C=C1)CN(C2=CC=CC=C2)C
90.0,90.584404,CC1=C(C)C(NC2=CC=C(F)C=C2)=CC=C1
70.8,75.74256,COC1=CC(NC(NC2=CC=C(C#N)C=C2)=O)=CC=C1
59.4,53.998043,CSC1=CC(NCC2=NC=CC=C2)=CC=C1
65.4,60.267006,N#CC1=CC=C(C=C1NC2CCN(CC2)CC3=CC=CC=C3)C(F)(F)F
59.4,49.670406,Fc1ccnc(Nc2ccc3nccnc3c2)c1
49.2,44.88246,Cc1cc(C)nc(Nc2ccccc2)c1
54.6,57.483246,Cc1cc(Nc2cccn3ccnc23)cc(c1)[N+]([O-])=O
90.0,89.620995,CCN(C(C=C1C)=NC=C1[N+]([O-])=O)CC2=CC=CC=C2
88.8,81.536766,FC1=NC=C(NC2=CC=CC=C2OCCCC)C=C1
79.8,84.35306,COC(=O)c1ccc(Nc2ccccc2)cc1F
61.2,63.3902,O=C(O)C1=CC(C(F)(F)F)=CC(NC2=CC=C3N=CC=CC3=C2)=C1
76.2,77.882866,Cc1cc(F)ccc1Nc1ccc(cn1)[N+]([O-])=O
67.8,64.283226,COC(=O)c1ccccc1Nc1ccc2ncccc2c1
78.0,76.262146,CC(C1=CC=CC(NC2=CC=CC=C2)=C1)=O
91.2,90.12188,[O-][N+](C(C=C1)=CN=C1NC2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)=O
73.8,80.36637,CC(C=C1)=CC=C1NC(C=C2)=CC3=C2CCC3=O
79.2,73.979866,CC(NC1=CC2=C(C=C1)C3=C(C=CC=C3)C(C)2C)=O
60.6,53.867188,CC(C=C1)=CN=C1NC2=C3N=CC=CC3=CC=C2
75.0,63.990196,[O-][N+](C(C=C1)=CN=C1NC(N=C2)=CN=C2Cl)=O
88.901985,89.94903,CC1=CC(NC2=CC=C(F)C(C#N)=C2)=C(C=C1)Br
55.2,66.56155,[O-][N+](C(C=C1)=CN=C1NC2=CN=CC(C(C)=O)=C2)=O
63.0,67.15319,O=C(NC1CN(C(C2=CC=CC=C2)C3=CC=CC=C3)C1)NC4=C(C=CC=C4Cl)F
70.2,76.41169,CSC1=CC(NC2=CN=CC(C(OC)=O)=N2)=CC=C1
80.4,86.84925,CC1=CC=C(C=C1)NCC2=CC=CC=C2
70.8,73.072914,O=C(NC1=CC=CC=C1)NC2=CC=C(C#N)C=C2
79.2,75.60632,CC1=CC(NCC2CCOCC2)=C(C=C1[N+]([O-])=O)[N+]([O-])=O
85.8,87.67388,CC1=CC=C(C=C1)CNC(C(C(F)(F)F)=C2)=CC=C2C(C)=O
64.2,63.472336,CN1C=CC(NC(NC2=CC=CC=C2OC)=O)=N1
55.2,62.442184,COC1=CC(OC)=CC(NC2=NC3=CC=CC=C3N2)=C1
60.0,57.95256,CC(C1=CC(NC2=CC=CN=C2C)=CC=C1)C
86.4,89.05885,CC(C=C1)=CC=C1CNC2=CC=C([N+]([O-])=O)C=C2C
67.8,66.60378,CC1=CC(NC(NC2=CC=CC=C2F)=O)=NO1
47.4,53.06466,CC(=O)NC1=CC=C(C=O)C=C1
67.2,61.393562,COC(C1=CC=CC=C1NC2=CN=CC3=C2C=CC=C3)=O
71.4,73.3491,FC(C=C1)=CC=C1NC2=NC(OC)=NC(OC)=N2
51.0,54.784355,CC(C1=CC(C)=C(NC2=NC(C)=CC(C)=C2)C=C1)=O
76.8,84.789276,CN(C1=CC=C([N+]([O-])=O)C(OC)=C1)CC2=CC=CC=C2
81.0,78.491714,COC1=NC(NC2=CC=C3CCCC3=C2)=NC(OC)=N1
100.8,95.05186,CC(=O)c1ccc(NCC23CC4CC(CC(C4)C2)C3)c(C)c1
84.6,87.67306,CN(C(C=C(C#N)C=C1)=C1C(OC)=O)CC2=CC=CC=C2
54.0,57.567978,CC(NC1=C2OC=CC2=CC=C1)=O
58.8,64.22689,FC1=CC=CN=C1CNC(C=C2)=NC=C2C(OC)=O
82.8,66.1495,C=CC1=CC=C(C=C1)NC(N=C2)=CN=C2Cl
